,Y,T,X1,X2,X3,X4,X5
0,37.74810357270786,0.0,2.8827789395657564,0.21744067927251523,0.19871040751587937,-0.8673858148465001,0.9356917303501914
1,32.45321245018623,0.0,2.493886953111628,0.006288088005184078,0.9425331063729325,1.3285841483867984,0.9615312368548701
2,40.73621775393195,1.0,0.23357479291167665,1.3126327792872385,1.2620373002855674,-0.12368571433921345,0.9118456811997655
3,34.27344744813784,0.0,1.9754478762248882,-0.46019808075485513,0.08333387283957472,-1.1838142947708468,1.5735223699164234
4,-6.550244931981706,1.0,-0.2134972849745313,0.10832081626022652,-0.780966025444479,0.7560325574081106,0.4796642609385736
5,32.355826878746385,1.0,1.51141128289314,1.8805372214960794,0.019927912543626105,-0.31839437650022073,0.2394816841113793
6,59.90604219554813,0.0,1.6912419546337267,2.6842037452434853,1.5767234753201758,2.264059112362789,1.516395761765222
7,14.663564958129264,1.0,0.7604762534499471,-0.6751925602775048,0.37688668823292093,1.2192260065884684,1.1609559625739823
8,-64.98581582657941,0.0,-1.3531561512165082,-1.2840699124399173,-1.413902840232803,0.7189865805024052,-2.064911131522148
9,-16.307883833033664,0.0,-1.0524913204104343,-0.553275103880184,0.2613149099644349,0.11164594743950326,-0.4885991348384859
10,3.2661744314741608,0.0,-0.01816022304527844,0.9382229218188398,0.03156741378844503,0.4779445323634098,-0.23907638908876502
11,-3.041359005300382,0.0,-0.5835059483376431,-0.2636974180318027,-0.12788748497607488,-0.1325587618050486,0.34650778644344277
12,40.056979747378456,1.0,1.5710923656147604,0.143173018714239,0.9976722872723147,0.19547056777347002,1.323971631826379
13,32.13102915712096,0.0,0.3843549254387812,0.8199505748051725,1.1775963679233479,0.447524515054173,0.7778462531560629
14,-16.935437997611324,1.0,-1.5591027887273863,0.0242731284774097,-0.6427515102007313,-0.9069397242274173,-0.4161533855985728
15,70.28253825455066,1.0,2.1361257766177526,1.5015318395632886,1.8928369070711293,0.34810675341743413,1.7376549675639368
16,-4.715973518833851,1.0,0.2887769607345563,-0.6998095140597091,-0.66785361022025,-1.0808325084879224,-0.006910842484234771
17,-18.136929765804098,1.0,-1.1184998647441475,-0.7818862998544022,-0.30773268587286506,0.050715630250681785,-0.12149107861878473
18,-5.500869342016147,0.0,-0.39640734947791495,-0.7202668369747782,0.8556236850641643,-1.424646664212211,-1.1026380748511517
19,-12.792962110515747,1.0,-0.25999655471072886,-0.5366982201194371,-0.6685736905804028,-0.5682742997221086,-0.25021972093362765
20,83.35681205899874,0.0,1.494300048219193,2.5431100475743835,1.6665408850505712,1.219363108812316,3.3710085728913586
21,32.083014514513266,0.0,1.0519729425993143,0.6374561604470289,1.4457677427325082,1.451095552618127,0.9285872462971846
22,-63.94879645048905,0.0,-0.8690782754906983,-2.8402388855853595,-1.303405956160362,-1.0092940959481178,-2.0674329541705068
23,8.946496401762342,0.0,-1.0290382454930853,0.6458873541734507,0.8754892459815405,0.7684872909642666,0.430192386421666
24,23.113387332271227,0.0,0.41249227129977994,0.960170796952169,1.8887563295979646,2.4913302531010695,0.23578290253061843
25,-41.868681212331786,1.0,-1.7328454875900219,-1.070434352180674,-1.036179375124301,-0.5442774181822508,-0.9164028433411693
26,25.957256096620817,1.0,2.308959923943933,1.009903448293767,0.07730161734295576,1.413871451676124,0.5678526484474667
27,-7.512393721857506,0.0,-0.09193052198399476,-0.3317378246607627,-0.49719254167772214,-0.6042712672950034,-0.14293564092143993
28,-9.094414405177028,1.0,-0.4250791524877567,-0.5737494215330922,-0.314019179071989,-0.46139742564328573,-0.24124746224614294
29,1.9894948515518454,0.0,0.9381741434431268,-1.0038527499297738,-0.5436026493651875,-0.10237201553930096,0.8963336260191083
30,36.53917868412152,0.0,1.44606071136511,1.1925078864005343,1.4789484788240477,1.973631467610213,0.6738597013708088
31,-57.77676229544698,1.0,-2.767904314026049,-0.3535193620378291,-1.9846158722018399,-1.2966510764741221,-1.791818598173262
32,39.08973885223207,1.0,1.4861817107583501,1.025676288312462,1.076540687514137,1.176003942639947,0.9707960514269657
33,70.67468109629029,1.0,2.0212371669828455,2.0515457818016283,2.200405404257355,1.5057167564892788,1.5568088585450728
34,-0.7269787236375527,0.0,0.1916897991748121,0.739626001038091,-0.13582623775037334,0.09148213463968069,-0.5385810789572343
35,31.199154250682152,1.0,0.39154836085614575,0.14547435053141408,0.00047991217452487956,0.430848152519801,2.429767394125273
36,-16.279394426059376,1.0,-0.19525268949625987,-0.7329773032200586,-1.1109553939029542,-1.56592777792746,-0.45277240950565933
37,68.83692241793355,1.0,3.29195083071881,1.4278505269318635,1.3677969747392489,0.3457831626081337,1.411155062479433
38,-18.093886262948224,1.0,-0.15128656838954188,-0.13875738970589094,-0.576451705191261,0.6874073997419229,-0.5177850602559789
39,10.962559423897435,0.0,-1.05083945561951,1.3348056954361458,0.21304236592717124,0.8178177074494672,0.8003178508078999
40,26.94196073198519,0.0,0.4705416925685604,1.6082840432805696,0.7156354596321144,0.9552294198304103,0.5342673573381725
41,30.87980240913017,0.0,0.9510547719791261,1.034096695021015,1.0676461510329762,-0.21223114677037688,0.1989118636950776
42,-3.4602483991763178,1.0,-0.7645016075555735,0.3187313160528768,0.16612348285980966,-0.7896027148984381,-0.7219156909231556
43,25.505044567633888,1.0,-0.2744944855873757,-0.41105041501795336,1.9526680457016574,-0.32988267316839914,0.23094027953319632
44,40.793156681815745,1.0,0.016597795172712166,0.8863965370116333,1.8072227502745928,-0.32244592017365614,0.6150299821952313
45,46.079358707103246,1.0,2.013830399719229,1.9749845867377878,0.7946925433151103,1.240351749141285,0.7995495181418589
46,-9.822087739801843,0.0,-2.0320515357626032,0.14462816845162166,-0.09531814844662839,-0.0795600417733322,0.24718189446085884
47,51.67194308778403,1.0,0.6649556121497926,1.6777615460295643,1.1053608591983883,1.3144273945150817,2.0810473924510138
48,-27.838235044819676,1.0,-0.15689304458354641,0.011558431036706689,-1.013188651012709,0.13723428704498675,-1.3606578703732013
49,-9.821545995649688,0.0,-0.3753737201173202,-0.5243252218954099,-0.34519540063065596,-0.30456719769921475,-0.012317232952700739
50,-14.464157403757333,1.0,-0.783946713281648,-0.20232849503886577,-1.0116749299590493,-0.6611866335624803,-0.18715631948290387
51,0.7517457521775597,1.0,-1.1148264015435987,1.2453872079932131,0.2728862750510647,-0.9175948447504657,-1.1930113178980741
52,-23.419520564910492,0.0,-1.152092227918039,-0.712394953712145,-0.025031543723463903,-0.5231765784328635,-1.0635272814764312
53,-7.751788866075322,1.0,-1.1293277487682754,-0.6097218457548623,0.11800319604424245,-1.5069466664169602,-0.5145946915491645
54,23.30618535508281,1.0,1.058389292447904,0.571405183506491,0.735944403935755,1.1288986290609453,0.581265127376505
55,-18.662645249284537,0.0,0.28868486121941245,-1.0185362252857795,-1.6766254713286994,-1.0778474097113586,0.30740069718381124
